art_id,entity_text,doc_id,similarity,match_type,type_of_relation
CDA77D5A_26,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
CDA77D5A_28,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
13D9A1E2_16,Codigo de Etica De los Servidores Publicos para el Distrito Federal,13D9A1E2,1.0,name,mencion_ley_oficial
13D9A1E2_16,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
CAE5580D_1,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
CAE5580D_1,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
CAE5580D_3,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
CAE5580D_3,Ley del Sistema Integral de Derechos Humanos de la Ciudad de Mexico,CAE5580D,1.0,name,mencion_ley_oficial
CAE5580D_3,Ley de Planeacion,0DA13486,1.0,name,mencion_ley_oficial
CAE5580D_3,Ley del Sistema de Planeacion del Desarrollo de la Ciudad de Mexico,12DFAABB,1.0,name,mencion_ley_oficial
CAE5580D_3,Ley Constitucional de Derechos Humanos y sus Garantias de la Ciudad de Mexico,690FA405,1.0,name,mencion_ley_oficial
CAE5580D_3,Ley del Sistema Integral de Derechos Humanos de la Ciudad de Mexico,CAE5580D,1.0,name,mencion_ley_oficial
D95CE77C_1,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D95CE77C_1,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
D95CE77C_1,Ley General de Victimas,486F42AC,1.0,name,mencion_ley_oficial
D95CE77C_1,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
D95CE77C_3,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
D95CE77C_3,Ley de Victimas para la Ciudad de Mexico,D95CE77C,1.0,name,mencion_ley_oficial
D95CE77C_3,Ley General de Victimas,486F42AC,1.0,name,mencion_ley_oficial
D95CE77C_3,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D95CE77C_5,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D95CE77C_6,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D95CE77C_6,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
D95CE77C_28,Codigo Nacional de Procedimientos Penales,514773BB,1.0,name,mencion_ley_oficial
D95CE77C_39,Ley General de Acceso de las Mujeres a una Vida Libre de Violencia,D271060E,1.0,name,mencion_ley_oficial
D95CE77C_74,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D95CE77C_74,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
D95CE77C_78,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D95CE77C_78,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
D95CE77C_87,Codigo Nacional de Procedimientos Penales,514773BB,1.0,name,mencion_ley_oficial
D95CE77C_89,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D95CE77C_89,Codigo Nacional de Procedimientos Penales,514773BB,1.0,name,mencion_ley_oficial
D95CE77C_97,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D95CE77C_97,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
D95CE77C_100,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D95CE77C_100,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
D95CE77C_115,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D95CE77C_164,Codigo Nacional de Procedimientos Penales,514773BB,1.0,name,mencion_ley_oficial
D95CE77C_165,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D95CE77C_167,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
D95CE77C_171,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D95CE77C_171,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
D95CE77C_175,Ley General del Sistema Nacional de Seguridad Publica,F094F42B,1.0,name,mencion_ley_oficial
F4E0870D_1,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
F4E0870D_1,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
F4E0870D_3,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
F4E0870D_7,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
F4E0870D_7,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
F4E0870D_7,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
F4E0870D_8,Ley Organica de la Procuraduria General de Justicia del Distrito Federal,36D7A6C8,1.0,name,mencion_ley_oficial
F4E0870D_11,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
F4E0870D_11,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
F4E0870D_11,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
F4E0870D_11,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
F4E0870D_11,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
F4E0870D_12,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
F4E0870D_16,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
F4E0870D_20,Ley Organica de la Procuraduria General de Justicia del Distrito Federal,36D7A6C8,1.0,name,mencion_ley_oficial
F4E0870D_22,Ley Organica de la Procuraduria General de Justicia del Distrito Federal,36D7A6C8,1.0,name,mencion_ley_oficial
F4E0870D_26,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
F4E0870D_26,Ley Organica de la Procuraduria General de Justicia del Distrito Federal,36D7A6C8,1.0,name,mencion_ley_oficial
F4E0870D_27,Ley Organica de la Procuraduria General de Justicia del Distrito Federal,36D7A6C8,1.0,name,mencion_ley_oficial
F4E0870D_29,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
27942EDC_2,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
27942EDC_5,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
27942EDC_6,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
27942EDC_6,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
27942EDC_6,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
27942EDC_6,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
27942EDC_6,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
27942EDC_6,Ley de Archivos de la Ciudad de Mexico,B046D35E,1.0,name,mencion_ley_oficial
27942EDC_6,Ley General del Sistema Nacional Anticorrupcion,A006D56C,1.0,name,mencion_ley_oficial
27942EDC_6,Ley del Sistema Anticorrupcion de la Ciudad de Mexico,3646DA69,1.0,name,mencion_ley_oficial
27942EDC_6,Ley General de Transparencia y Acceso a la Informacion Publica,FDCE4230,1.0,name,mencion_ley_oficial
27942EDC_6,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
27942EDC_6,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
27942EDC_08,Reglamento Interior del Poder Ejecutivo y de la Administracion Publica de la Ciudad de Mexico,BD22E724,1.0,name,mencion_ley_oficial
27942EDC_14,Ley General de Mejora Regulatoria,6B710AD0,1.0,name,mencion_ley_oficial
27942EDC_44,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
27942EDC_45,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
27942EDC_45,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,1.0,name,mencion_ley_oficial
27942EDC_46,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
277527A3_1,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
277527A3_1,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
277527A3_2,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
277527A3_22,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
277527A3_35,Codigo de Procedimientos Civiles para el Distrito Federal,35C270ED,1.0,name,mencion_ley_oficial
277527A3_44,Codigo de Procedimientos Civiles para el Distrito Federal,35C270ED,1.0,name,mencion_ley_oficial
A38C6416_3,Ley de Responsabilidad Patrimonial del Distrito Federal,A38C6416,1.0,name,mencion_ley_oficial
A38C6416_12,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
A38C6416_16,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
A38C6416_18,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
A38C6416_25,Codigo de Procedimientos Civiles para el Distrito Federal,35C270ED,1.0,name,mencion_ley_oficial
A38C6416_39,Ley Federal de Responsabilidades de los Servidores Publicos,5AC7EEE1,1.0,name,mencion_ley_oficial
A38C6416_39,Ley Federal de Responsabilidades de los Servidores Publicos,5AC7EEE1,1.0,name,mencion_ley_oficial
A38C6416_41,Ley Federal de Responsabilidades de los Servidores Publicos,5AC7EEE1,1.0,name,mencion_ley_oficial
A38C6416_43,Ley Federal de Responsabilidades de los Servidores Publicos,5AC7EEE1,1.0,name,mencion_ley_oficial
912F032D_6,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,1.0,name,mencion_ley_oficial
912F032D_9,Reglamento de Construcciones para el Distrito Federal,44022C97,1.0,name,mencion_ley_oficial
71029770_3,Ley de Seguridad Privada para la Ciudad de Mexico,71029770,1.0,name,mencion_ley_oficial
71029770_3,Ley de Seguridad Privada para la Ciudad de Mexico,71029770,1.0,name,mencion_ley_oficial
71029770_5,Ley del Sistema de Seguridad Ciudadana de la Ciudad de Mexico,C538DBF3,1.0,name,mencion_ley_oficial
71029770_5,Ley Organica de la Secretaria de Seguridad Ciudadana de la Ciudad de Mexico,6D963B8E,1.0,name,mencion_ley_oficial
71029770_5,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
71029770_5,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,1.0,name,mencion_ley_oficial
71029770_10,Ley de Proteccion de Datos Personales en posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,1.0,name,mencion_ley_oficial
71029770_14,Ley que regula el uso de tecnologia para la Seguridad Publica del Distrito Federal,7CAEE9BB,1.0,name,mencion_ley_oficial
71029770_24,Ley que regula el uso de tecnologia para la Seguridad Publica del Distrito Federal,7CAEE9BB,1.0,name,mencion_ley_oficial
71029770_27,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
71029770_27,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
71029770_35,Codigo Penal para el Distrito Federal,FC3F5431,1.0,name,mencion_ley_oficial
71029770_35,Ley que regula el uso de tecnologia para la Seguridad Publica del Distrito Federal,7CAEE9BB,1.0,name,mencion_ley_oficial
71029770_37BIS,Codigo Penal para el Distrito Federal,FC3F5431,1.0,name,mencion_ley_oficial
71029770_59,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
71029770_68,Ley que regula el uso de tecnologia para la Seguridad Publica del Distrito Federal,7CAEE9BB,1.0,name,mencion_ley_oficial
EE81F662_1,Ley que Regula el Funcionamiento de los Centros de Atencion y Cuidado Infantil para el Distrito Federal,E7942A22,1.0,name,mencion_ley_oficial
EE81F662_3,Ley que Regula el Funcionamiento de los Centros de Atencion y Cuidado Infantil para el Distrito Federal,E7942A22,1.0,name,mencion_ley_oficial
EE81F662_16,Ley General de Salud,3148910F,1.0,name,mencion_ley_oficial
EE81F662_18,Ley General de Educacion,B9E77F26,1.0,name,mencion_ley_oficial
EE81F662_19,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,1.0,name,mencion_ley_oficial
EE81F662_30,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
EE81F662_30,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,1.0,name,mencion_ley_oficial
EE81F662_31,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
EE81F662_31,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,1.0,name,mencion_ley_oficial
EE81F662_32,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
EE81F662_34,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,1.0,name,mencion_ley_oficial
FFE8242A_2,Ley de Ciudadania Digital de la Ciudad de Mexico,FFE8242A,1.0,name,mencion_ley_oficial
FFE8242A_3,Ley de Proteccion de Datos Personales en posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,1.0,name,mencion_ley_oficial
FFE8242A_3,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
FFE8242A_4,Ley de Operacion e Innovacion Digital para la Ciudad de Mexico,27942EDC,1.0,name,mencion_ley_oficial
FFE8242A_4,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
FFE8242A_6,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
FFE8242A_6,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
FFE8242A_12,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
FFE8242A_12,Ley de Archivos de la Ciudad de Mexico,B046D35E,1.0,name,mencion_ley_oficial
FFE8242A_30,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
FFE8242A_30,Codigo Nacional de Procedimientos Penales,514773BB,1.0,name,mencion_ley_oficial
FFE8242A_59,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,1.0,name,mencion_ley_oficial
FFE8242A_59,Ley General de Proteccion de Datos Personales en Posesion de Sujetos Obligados,A05BF62F,1.0,name,mencion_ley_oficial
FFE8242A_60,Ley de Proteccion de Datos Personales en posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,1.0,name,mencion_ley_oficial
B725B53A_2,Ley del Sistema de Seguridad Ciudadana de la Ciudad de Mexico,C538DBF3,1.0,name,mencion_ley_oficial
B725B53A_2,Ley Organica de la Secretaria de Seguridad Ciudadana de la Ciudad de Mexico,6D963B8E,1.0,name,mencion_ley_oficial
B725B53A_2,Ley del Sistema de Seguridad Ciudadana de la Ciudad de Mexico,C538DBF3,1.0,name,mencion_ley_oficial
B725B53A_2,"Reglamento de Uniformes, Condecoraciones, Insignias, Divisas y Equipo de la Policia de Proximidad de la Ciudad de Mexico",B725B53A,1.0,name,mencion_ley_oficial
B725B53A_2,Reglamento Interior de la Secretaria de Seguridad Ciudadana de la Ciudad de Mexico,F5B39E56,1.0,name,mencion_ley_oficial
B725B53A_26,Reglamento del Servicio Profesional de Carrera de la Policia de Proximidad de la Ciudad de Mexico,ACACDF9F,1.0,name,mencion_ley_oficial
FAA2EE90_2,Ley de Turismo de la Ciudad de Mexico,2827D88F,1.0,name,mencion_ley_oficial
FAA2EE90_2,Ley de Turismo de la Ciudad de Mexico,2827D88F,1.0,name,mencion_ley_oficial
FAA2EE90_4,Ley General de Turismo,6CBDC143,1.0,name,mencion_ley_oficial
FAA2EE90_5,Ley General de Turismo,6CBDC143,1.0,name,mencion_ley_oficial
FAA2EE90_30,Reglamento de la Ley General de Turismo,761B96F3,1.0,name,mencion_ley_oficial
FAA2EE90_44,Ley de Participacion Ciudadana de la Ciudad de Mexico,71CE1013,1.0,name,mencion_ley_oficial
FAA2EE90_57,Ley de Asociaciones Religiosas y Culto Publico,D8791B41,1.0,name,mencion_ley_oficial
FAA2EE90_65,Ley Ambiental de la Ciudad de Mexico,67567B88,1.0,name,mencion_ley_oficial
FAA2EE90_65,Ley Ambiental de la Ciudad de Mexico,67567B88,1.0,name,mencion_ley_oficial
FAA2EE90_124,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
CEF5E63A_1,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
CEF5E63A_2,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
CEF5E63A_2,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
CEF5E63A_3,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
CEF5E63A_23,Ley Organica de Alcaldias de la Ciudad de Mexico,955199A7,1.0,name,mencion_ley_oficial
CEF5E63A_23,Ley Organica de Alcaldias de la Ciudad de Mexico,955199A7,1.0,name,mencion_ley_oficial
CEF5E63A_58,Ley Organica del Poder Ejecutivo y de la Administracion Publica de la Ciudad de Mexico,1CF89C01,1.0,name,mencion_ley_oficial
CEF5E63A_63,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
CEF5E63A_63,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
CEF5E63A_63,Ley Organica del Poder Ejecutivo y de la Administracion Publica de la Ciudad de Mexico,1CF89C01,1.0,name,mencion_ley_oficial
78266F48_1,Ley de Publicidad Exterior de la Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
78266F48_2,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
78266F48_3,Ley de Publicidad Exterior de la Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
78266F48_3,Ley de Publicidad Exterior de la Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
78266F48_3,Ley de Publicidad Exterior de la Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
78266F48_3,Ley de Publicidad Exterior de la Ciudad de Mexico,BF2515FB,1.0,name,mencion_ley_oficial
78266F48_3,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
78266F48_6,Ley de Movilidad de la Ciudad de Mexico,A92D78A0,1.0,name,mencion_ley_oficial
78266F48_10,"Ley Federal sobre Monumentos y Zonas Arqueologicos, Artisticos e Historicos",50A7925B,1.0,name,mencion_ley_oficial
78266F48_11,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
78266F48_11,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
78266F48_11,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
78266F48_11,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
78266F48_14,Reglamento de Transito de la Ciudad de Mexico,057212A0,1.0,name,mencion_ley_oficial
78266F48_16,Ley de Movilidad de la Ciudad de Mexico,A92D78A0,1.0,name,mencion_ley_oficial
78266F48_47,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
78266F48_48,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
78266F48_64,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
78266F48_69,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
78266F48_69,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
78266F48_70,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
78266F48_70,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
78266F48_71,Ley de Movilidad de la Ciudad de Mexico,A92D78A0,1.0,name,mencion_ley_oficial
78266F48_80,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
78266F48_80,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
78266F48_95,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
78266F48_100,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
78266F48_102,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
6C800A8E_3,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
6C800A8E_9,Ley Constitucional de Derechos Humanos y sus Garantias de la Ciudad de Mexico,690FA405,1.0,name,mencion_ley_oficial
6C800A8E_9,Ley para Prevenir y Eliminar la Discriminacion de la Ciudad de Mexico,381DBA28,1.0,name,mencion_ley_oficial
6C800A8E_9,Ley de Salud de la Ciudad de Mexico,AF96B37C,1.0,name,mencion_ley_oficial
6C800A8E_9,Ley de Acceso de las Mujeres a una vida Libre de Violencia de la Ciudad de Mexico,74FF23BF,1.0,name,mencion_ley_oficial
6C800A8E_9,Ley del Sistema Integral de Derechos Humanos de la Ciudad de Mexico,CAE5580D,1.0,name,mencion_ley_oficial
6C800A8E_9,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
6C800A8E_9,Codigo Penal para el Distrito Federal,FC3F5431,1.0,name,mencion_ley_oficial
6C800A8E_10,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
6C800A8E_41,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
6F21C500_4,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
6F21C500_4,"Ley de Patrimonio Cultural, Natural y Biocultural de la Ciudad de Mexico",6F21C500,1.0,name,mencion_ley_oficial
6F21C500_4,Ley de Derechos de los Pueblos y Barrios Originarios y Comunidades Indigenas Residentes en la Ciudad de Mexico,CEF5E63A,1.0,name,mencion_ley_oficial
6F21C500_50,Ley de Participacion Ciudadana de la Ciudad de Mexico,71CE1013,1.0,name,mencion_ley_oficial
6F21C500_79,Ley de Cultura Civica de la Ciudad de Mexico,7C5E7A9B,1.0,name,mencion_ley_oficial
6F21C500_84,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
9DEF584C_1,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
9DEF584C_2,Reglamento en Materia de Relaciones Laborales del Tribunal Electoral del Distrito Federal,9DEF584C,1.0,name,mencion_ley_oficial
9DEF584C_2,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
9DEF584C_6,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
9DEF584C_25,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
02A1EB95_2,"Ley de Cuidados Alternativos para Ninas, Ninos y Adolescentes en el Distrito Federal",02A1EB95,1.0,name,mencion_ley_oficial
CDE08356_2,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
CDE08356_2,Codigo de Instituciones y Procedimientos Electorales de la Ciudad de Mexico,98C6B489,1.0,name,mencion_ley_oficial
CDE08356_3,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
CDE08356_4,Ley General de Instituciones y Procedimientos Electorales,F0C556F4,1.0,name,mencion_ley_oficial
CDE08356_4,Ley General de Partidos Politicos,4D6A87D3,1.0,name,mencion_ley_oficial
CDE08356_4,Codigo de Comercio,CF38AF5C,1.0,name,mencion_ley_oficial
CDE08356_4,Ley de Concursos Mercantiles,69103724,1.0,name,mencion_ley_oficial
CDE08356_4,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
CDE08356_52,Codigo de Comercio,CF38AF5C,1.0,name,mencion_ley_oficial
CDE08356_52,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
CDE08356_52,Ley de Concursos Mercantiles,69103724,1.0,name,mencion_ley_oficial
E8F2DF9A_1,Ley de Residuos Solidos del Distrito Federal,82EC20CA,1.0,name,mencion_ley_oficial
E8F2DF9A_2,Ley de Residuos Solidos del Distrito Federal,82EC20CA,1.0,name,mencion_ley_oficial
E8F2DF9A_2,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
E8F2DF9A_2,Ley de Residuos Solidos del Distrito Federal,82EC20CA,1.0,name,mencion_ley_oficial
E8F2DF9A_22BIS,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
E8F2DF9A_22BIS,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
E8F2DF9A_27,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
E8F2DF9A_35QUINQUIES,Ley de Residuos Solidos del Distrito Federal,82EC20CA,1.0,name,mencion_ley_oficial
E8F2DF9A_38,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
E8F2DF9A_42,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
E8F2DF9A_42,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
