art_id,entity_id,type_of_relation
C898E859_34,69DA661F,mencion_entidad_gubernamental_oficial
C898E859_34,69DA661F,mencion_entidad_gubernamental_oficial
C898E859_34,69DA661F,mencion_entidad_gubernamental_oficial
C898E859_34,69DA661F,mencion_entidad_gubernamental_oficial
C898E859_36,32A26AD3,mencion_entidad_gubernamental_oficial
C898E859_36,8663C012,mencion_entidad_gubernamental_oficial
C898E859_37BIS,6599D971,mencion_entidad_gubernamental_oficial
C898E859_37BIS,8663C012,mencion_entidad_gubernamental_oficial
C898E859_37TER,3A2A7572,mencion_entidad_gubernamental_oficial
C898E859_37QUATER,8663C012,mencion_entidad_gubernamental_oficial
C898E859_37QUATER,3A2A7572,mencion_entidad_gubernamental_oficial
C898E859_37QUINTUS,8663C012,mencion_entidad_gubernamental_oficial
C898E859_38,3F32FC52,mencion_entidad_gubernamental_oficial
C898E859_40,172AA7AA,mencion_entidad_gubernamental_oficial
C898E859_40TER,8663C012,mencion_entidad_gubernamental_oficial
C898E859_41,8663C012,mencion_entidad_gubernamental_oficial
C898E859_41,8663C012,mencion_entidad_gubernamental_oficial
C898E859_42,8663C012,mencion_entidad_gubernamental_oficial
C898E859_44,E2EEE4C1,mencion_entidad_gubernamental_oficial
C898E859_45,14C01911,mencion_entidad_gubernamental_oficial
C898E859_47,B22E7156,mencion_entidad_gubernamental_oficial
C898E859_48,B22E7156,mencion_entidad_gubernamental_oficial
C898E859_48,3EF0192E,mencion_entidad_gubernamental_oficial
C898E859_50,26D0C577,mencion_entidad_gubernamental_oficial
C898E859_50,919DEC37,mencion_entidad_gubernamental_oficial
C898E859_50,FBE3F640,mencion_entidad_gubernamental_oficial
C898E859_50,2870C225,mencion_entidad_gubernamental_oficial
C898E859_50,19AB6A9B,mencion_entidad_gubernamental_oficial
C898E859_50,14480394,mencion_entidad_gubernamental_oficial
C898E859_50,B14717A3,mencion_entidad_gubernamental_oficial
C898E859_50,C18252C2,mencion_entidad_gubernamental_oficial
C898E859_50,6EA49C6C,mencion_entidad_gubernamental_oficial
C898E859_52,E2EEE4C1,mencion_entidad_gubernamental_oficial
C898E859_53,E2EEE4C1,mencion_entidad_gubernamental_oficial
C898E859_57BIS,8663C012,mencion_entidad_gubernamental_oficial
C898E859_59,B22E7156,mencion_entidad_gubernamental_oficial
C898E859_61,19AB6A9B,mencion_entidad_gubernamental_oficial
C898E859_61,14480394,mencion_entidad_gubernamental_oficial
C898E859_62,3EF0192E,mencion_entidad_gubernamental_oficial
807464C1_38,7CC77915,mencion_entidad_gubernamental_oficial
44BB5F44_2,358D6BAA,mencion_entidad_gubernamental_oficial
44BB5F44_6,358D6BAA,mencion_entidad_gubernamental_oficial
44BB5F44_10,358D6BAA,mencion_entidad_gubernamental_oficial
44BB5F44_14,358D6BAA,mencion_entidad_gubernamental_oficial
44BB5F44_17,358D6BAA,mencion_entidad_gubernamental_oficial
44BB5F44_21,358D6BAA,mencion_entidad_gubernamental_oficial
44BB5F44_25,358D6BAA,mencion_entidad_gubernamental_oficial
ACACDF9F_2,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_2,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_2,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_2,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_2,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_2,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_4,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_7,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_7,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_9,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_9,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_9,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_9,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_9,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_9,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_9,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_9,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_9,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_9,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_9,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_9,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_9,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_9,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_9,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_15,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_15,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_16,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_16,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_16,A71DB177,mencion_entidad_gubernamental_oficial
ACACDF9F_16,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_16,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_16,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_16,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_16,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_16,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_16,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_16,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_16,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_16,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_16,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_16,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_16,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_16,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_25,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_27,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_27,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_27,6EF1024A,mencion_entidad_gubernamental_oficial
ACACDF9F_28,6EF1024A,mencion_entidad_gubernamental_oficial
ACACDF9F_29,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_31,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_33,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_33,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_33,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_33,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_33,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_34,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_35,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_35,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_35,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_36,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_37,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_37,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_37,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_37,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_38,5C6D544D,mencion_entidad_gubernamental_oficial
ACACDF9F_38,12770D8F,mencion_entidad_gubernamental_oficial
ACACDF9F_38,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_38,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_40,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_40,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_41,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_43,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_43,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_46,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_47,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_55,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_57,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_57,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_58,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_58,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_62,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_62,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_65,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_65,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_65,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_65,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_65,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_67,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_69,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_69,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_69,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_69,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_70,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_70,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_71,5657AD8E,mencion_entidad_gubernamental_oficial
ACACDF9F_71,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_74,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_80,6EA49C6C,mencion_entidad_gubernamental_oficial
ACACDF9F_97,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_97,9F6FB869,mencion_entidad_gubernamental_oficial
ACACDF9F_97,E5C6FA89,mencion_entidad_gubernamental_oficial
ACACDF9F_97,9F6FB869,mencion_entidad_gubernamental_oficial
1AE432AF_2,E9B9C5D2,mencion_entidad_gubernamental_oficial
1AE432AF_2,E9B9C5D2,mencion_entidad_gubernamental_oficial
1AE432AF_3,E9B9C5D2,mencion_entidad_gubernamental_oficial
1AE432AF_27,19AB6A9B,mencion_entidad_gubernamental_oficial
EC1CAFBE_2,E5C6FA89,mencion_entidad_gubernamental_oficial
EC1CAFBE_2,9F6FB869,mencion_entidad_gubernamental_oficial
EC1CAFBE_2,E5C6FA89,mencion_entidad_gubernamental_oficial
EC1CAFBE_2,9F6FB869,mencion_entidad_gubernamental_oficial
EC1CAFBE_2,358D6BAA,mencion_entidad_gubernamental_oficial
EC1CAFBE_5,358D6BAA,mencion_entidad_gubernamental_oficial
EC1CAFBE_8,358D6BAA,mencion_entidad_gubernamental_oficial
EC1CAFBE_13,358D6BAA,mencion_entidad_gubernamental_oficial
EC1CAFBE_18,358D6BAA,mencion_entidad_gubernamental_oficial
EC1CAFBE_21,358D6BAA,mencion_entidad_gubernamental_oficial
EC1CAFBE_25,358D6BAA,mencion_entidad_gubernamental_oficial
C2018EA2_2,14C01911,mencion_entidad_gubernamental_oficial
C2018EA2_8,919DEC37,mencion_entidad_gubernamental_oficial
C2018EA2_8,6EA49C6C,mencion_entidad_gubernamental_oficial
C2018EA2_8,A71DB177,mencion_entidad_gubernamental_oficial
C2018EA2_8,6EF1024A,mencion_entidad_gubernamental_oficial
C2018EA2_8,14C01911,mencion_entidad_gubernamental_oficial
C2018EA2_8,14C01911,mencion_entidad_gubernamental_oficial
C2018EA2_8,14C01911,mencion_entidad_gubernamental_oficial
C2018EA2_9,14C01911,mencion_entidad_gubernamental_oficial
C2018EA2_11,14C01911,mencion_entidad_gubernamental_oficial
C2018EA2_19,14C01911,mencion_entidad_gubernamental_oficial
C2018EA2_26,6EF1024A,mencion_entidad_gubernamental_oficial
C2018EA2_27,14C01911,mencion_entidad_gubernamental_oficial
D1B350E3_5,64F07C5C,mencion_entidad_gubernamental_oficial
D1B350E3_5,E2EEE4C1,mencion_entidad_gubernamental_oficial
D1B350E3_11,E2EEE4C1,mencion_entidad_gubernamental_oficial
D1B350E3_12,E2EEE4C1,mencion_entidad_gubernamental_oficial
D1B350E3_15,E2EEE4C1,mencion_entidad_gubernamental_oficial
D1B350E3_16,E2EEE4C1,mencion_entidad_gubernamental_oficial
D1B350E3_63,E2EEE4C1,mencion_entidad_gubernamental_oficial
D1B350E3_76,64F07C5C,mencion_entidad_gubernamental_oficial
D1B350E3_123,67107978,mencion_entidad_gubernamental_oficial
D1B350E3_128,F7063D84,mencion_entidad_gubernamental_oficial
D1B350E3_128,F7063D84,mencion_entidad_gubernamental_oficial
D1B350E3_128,F7063D84,mencion_entidad_gubernamental_oficial
D1B350E3_128,F7063D84,mencion_entidad_gubernamental_oficial
D1B350E3_128,F7063D84,mencion_entidad_gubernamental_oficial
D1B350E3_129,F7063D84,mencion_entidad_gubernamental_oficial
D1B350E3_130,F7063D84,mencion_entidad_gubernamental_oficial
D1B350E3_131,F7063D84,mencion_entidad_gubernamental_oficial
D1B350E3_132,F7063D84,mencion_entidad_gubernamental_oficial
D1B350E3_134,F7063D84,mencion_entidad_gubernamental_oficial
D1B350E3_136,E2EEE4C1,mencion_entidad_gubernamental_oficial
D1B350E3_136,67107978,mencion_entidad_gubernamental_oficial
D1B350E3_136,67107978,mencion_entidad_gubernamental_oficial
D1B350E3_136,E2EEE4C1,mencion_entidad_gubernamental_oficial
D1B350E3_136,67107978,mencion_entidad_gubernamental_oficial
D1B350E3_161,14C01911,mencion_entidad_gubernamental_oficial
D1B350E3_162,E5F1F23C,mencion_entidad_gubernamental_oficial
D1B350E3_162,E5F1F23C,mencion_entidad_gubernamental_oficial
D1B350E3_162,E5F1F23C,mencion_entidad_gubernamental_oficial
D1B350E3_165,64F07C5C,mencion_entidad_gubernamental_oficial
D1B350E3_175,67107978,mencion_entidad_gubernamental_oficial
D1B350E3_182,919DEC37,mencion_entidad_gubernamental_oficial
D1B350E3_182,FBE3F640,mencion_entidad_gubernamental_oficial
D1B350E3_182,C18252C2,mencion_entidad_gubernamental_oficial
D1B350E3_182,19AB6A9B,mencion_entidad_gubernamental_oficial
D1B350E3_182,769FDCA1,mencion_entidad_gubernamental_oficial
D1B350E3_182,26D0C577,mencion_entidad_gubernamental_oficial
D1B350E3_182,625ACAC7,mencion_entidad_gubernamental_oficial
D1B350E3_182,E5F1F23C,mencion_entidad_gubernamental_oficial
D1B350E3_182,B419D508,mencion_entidad_gubernamental_oficial
D1B350E3_182,2870C225,mencion_entidad_gubernamental_oficial
D1B350E3_182,15EE7EA2,mencion_entidad_gubernamental_oficial
91D4E6C7_6,8663C012,mencion_entidad_gubernamental_oficial
91D4E6C7_7,6EA49C6C,mencion_entidad_gubernamental_oficial
91D4E6C7_8,2870C225,mencion_entidad_gubernamental_oficial
91D4E6C7_8,8663C012,mencion_entidad_gubernamental_oficial
91D4E6C7_10,19AB6A9B,mencion_entidad_gubernamental_oficial
91D4E6C7_10,19AB6A9B,mencion_entidad_gubernamental_oficial
91D4E6C7_11,15EE7EA2,mencion_entidad_gubernamental_oficial
91D4E6C7_14,B14717A3,mencion_entidad_gubernamental_oficial
91D4E6C7_15,C18252C2,mencion_entidad_gubernamental_oficial
91D4E6C7_18,83FE9CA0,mencion_entidad_gubernamental_oficial
91D4E6C7_18,3EF0192E,mencion_entidad_gubernamental_oficial
91D4E6C7_21,14480394,mencion_entidad_gubernamental_oficial
91D4E6C7_21,3EF0192E,mencion_entidad_gubernamental_oficial
91D4E6C7_21,E2EEE4C1,mencion_entidad_gubernamental_oficial
91D4E6C7_21,FBE3F640,mencion_entidad_gubernamental_oficial
91D4E6C7_21,14480394,mencion_entidad_gubernamental_oficial
91D4E6C7_21,14480394,mencion_entidad_gubernamental_oficial
91D4E6C7_23,14480394,mencion_entidad_gubernamental_oficial
91D4E6C7_23,6EA49C6C,mencion_entidad_gubernamental_oficial
91D4E6C7_23,69DA661F,mencion_entidad_gubernamental_oficial
91D4E6C7_23,F0C6E324,mencion_entidad_gubernamental_oficial
91D4E6C7_23,20CDBCA2,mencion_entidad_gubernamental_oficial
91D4E6C7_23,599D9495,mencion_entidad_gubernamental_oficial
91D4E6C7_23,599D9495,mencion_entidad_gubernamental_oficial
91D4E6C7_24,69DA661F,mencion_entidad_gubernamental_oficial
91D4E6C7_25,69DA661F,mencion_entidad_gubernamental_oficial
91D4E6C7_26,6599D971,mencion_entidad_gubernamental_oficial
91D4E6C7_27,3A2A7572,mencion_entidad_gubernamental_oficial
91D4E6C7_29,8663C012,mencion_entidad_gubernamental_oficial
1E1110C3_2,E9B9C5D2,mencion_entidad_gubernamental_oficial
1E1110C3_2,32A26AD3,mencion_entidad_gubernamental_oficial
1E1110C3_2,32A26AD3,mencion_entidad_gubernamental_oficial
1E1110C3_2,32A26AD3,mencion_entidad_gubernamental_oficial
1E1110C3_2,32A26AD3,mencion_entidad_gubernamental_oficial
1E1110C3_2,32A26AD3,mencion_entidad_gubernamental_oficial
1E1110C3_28,FBE3F640,mencion_entidad_gubernamental_oficial
1E1110C3_44,E2EEE4C1,mencion_entidad_gubernamental_oficial
1E1110C3_47,E9B9C5D2,mencion_entidad_gubernamental_oficial
1E1110C3_47,919DEC37,mencion_entidad_gubernamental_oficial
1E1110C3_47,769FDCA1,mencion_entidad_gubernamental_oficial
1E1110C3_47,3EF0192E,mencion_entidad_gubernamental_oficial
1E1110C3_47,64181BA9,mencion_entidad_gubernamental_oficial
1E1110C3_47,FBE3F640,mencion_entidad_gubernamental_oficial
1E1110C3_47,C18252C2,mencion_entidad_gubernamental_oficial
78F63ACE_3,14C01911,mencion_entidad_gubernamental_oficial
78F63ACE_3,F7063D84,mencion_entidad_gubernamental_oficial
78F63ACE_3,F7063D84,mencion_entidad_gubernamental_oficial
78F63ACE_3,C9AC2B2F,mencion_entidad_gubernamental_oficial
78F63ACE_3,0E611423,mencion_entidad_gubernamental_oficial
78F63ACE_3,E2EEE4C1,mencion_entidad_gubernamental_oficial
78F63ACE_3,E2EEE4C1,mencion_entidad_gubernamental_oficial
78F63ACE_12,F7063D84,mencion_entidad_gubernamental_oficial
78F63ACE_29,E2EEE4C1,mencion_entidad_gubernamental_oficial
78F63ACE_30,E2EEE4C1,mencion_entidad_gubernamental_oficial
78F63ACE_30,F7063D84,mencion_entidad_gubernamental_oficial
78F63ACE_30,11A7BB35,mencion_entidad_gubernamental_oficial
78F63ACE_30,F7063D84,mencion_entidad_gubernamental_oficial
78F63ACE_30,F7063D84,mencion_entidad_gubernamental_oficial
78F63ACE_31,F7063D84,mencion_entidad_gubernamental_oficial
78F63ACE_32,F7063D84,mencion_entidad_gubernamental_oficial
78F63ACE_32,E2EEE4C1,mencion_entidad_gubernamental_oficial
78F63ACE_33,F7063D84,mencion_entidad_gubernamental_oficial
78F63ACE_36,E2EEE4C1,mencion_entidad_gubernamental_oficial
78F63ACE_36,919DEC37,mencion_entidad_gubernamental_oficial
78F63ACE_36,FBE3F640,mencion_entidad_gubernamental_oficial
78F63ACE_36,6EF1024A,mencion_entidad_gubernamental_oficial
78F63ACE_36,32A26AD3,mencion_entidad_gubernamental_oficial
78F63ACE_36,C18252C2,mencion_entidad_gubernamental_oficial
78F63ACE_36,E9B9C5D2,mencion_entidad_gubernamental_oficial
78F63ACE_36,2870C225,mencion_entidad_gubernamental_oficial
78F63ACE_36,B419D508,mencion_entidad_gubernamental_oficial
78F63ACE_36,19AB6A9B,mencion_entidad_gubernamental_oficial
78F63ACE_36,B14717A3,mencion_entidad_gubernamental_oficial
78F63ACE_36,769FDCA1,mencion_entidad_gubernamental_oficial
78F63ACE_36,E5F1F23C,mencion_entidad_gubernamental_oficial
78F63ACE_36,625ACAC7,mencion_entidad_gubernamental_oficial
78F63ACE_36,15EE7EA2,mencion_entidad_gubernamental_oficial
78F63ACE_36,14480394,mencion_entidad_gubernamental_oficial
78F63ACE_36,6EA49C6C,mencion_entidad_gubernamental_oficial
78F63ACE_36,3A2A7572,mencion_entidad_gubernamental_oficial
78F63ACE_36,B5B561BB,mencion_entidad_gubernamental_oficial
78F63ACE_36,F5A921A2,mencion_entidad_gubernamental_oficial
78F63ACE_36,F7063D84,mencion_entidad_gubernamental_oficial
78F63ACE_37,F7063D84,mencion_entidad_gubernamental_oficial
78F63ACE_37,F7063D84,mencion_entidad_gubernamental_oficial
78F63ACE_40,E2EEE4C1,mencion_entidad_gubernamental_oficial
78F63ACE_40,E2EEE4C1,mencion_entidad_gubernamental_oficial
78F63ACE_45,E2EEE4C1,mencion_entidad_gubernamental_oficial
78F63ACE_57,6EF1024A,mencion_entidad_gubernamental_oficial
78F63ACE_63,14C01911,mencion_entidad_gubernamental_oficial
78F63ACE_63,6EF1024A,mencion_entidad_gubernamental_oficial
78F63ACE_69,E5F1F23C,mencion_entidad_gubernamental_oficial
78F63ACE_69,A71DB177,mencion_entidad_gubernamental_oficial
78F63ACE_69,8663C012,mencion_entidad_gubernamental_oficial
78F63ACE_74,11A7BB35,mencion_entidad_gubernamental_oficial
78F63ACE_76,6EF1024A,mencion_entidad_gubernamental_oficial
78F63ACE_77,6EF1024A,mencion_entidad_gubernamental_oficial
47AE7E4F_1,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_4,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_7,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_7,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_7,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_7,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_7,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_8,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_8,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_9,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_10,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_12,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_12,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_13,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_17,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_20,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_21,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_21,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_22,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_28,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_30,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_30,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_30,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_30,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_47,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_47,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_47,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_47,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_47,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_50,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_52,358D6BAA,mencion_entidad_gubernamental_oficial
47AE7E4F_53,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_53,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_54,3F32FC52,mencion_entidad_gubernamental_oficial
47AE7E4F_67,172AA7AA,mencion_entidad_gubernamental_oficial
47AE7E4F_76,6EF1024A,mencion_entidad_gubernamental_oficial
47AE7E4F_81,3F32FC52,mencion_entidad_gubernamental_oficial
110111A4_4,32A26AD3,mencion_entidad_gubernamental_oficial
110111A4_6,E2EEE4C1,mencion_entidad_gubernamental_oficial
110111A4_6,32A26AD3,mencion_entidad_gubernamental_oficial
110111A4_6,19AB6A9B,mencion_entidad_gubernamental_oficial
110111A4_7,32A26AD3,mencion_entidad_gubernamental_oficial
110111A4_7,32A26AD3,mencion_entidad_gubernamental_oficial
110111A4_7BIS,19AB6A9B,mencion_entidad_gubernamental_oficial
110111A4_7QUATER,19AB6A9B,mencion_entidad_gubernamental_oficial
110111A4_10BIS,E2EEE4C1,mencion_entidad_gubernamental_oficial
110111A4_15,14480394,mencion_entidad_gubernamental_oficial
110111A4_23,19AB6A9B,mencion_entidad_gubernamental_oficial
110111A4_23,E2EEE4C1,mencion_entidad_gubernamental_oficial
110111A4_23,14C01911,mencion_entidad_gubernamental_oficial
110111A4_23,CE8B974F,mencion_entidad_gubernamental_oficial
E886EA4D_2,C18252C2,mencion_entidad_gubernamental_oficial
E886EA4D_7,109A7F07,mencion_entidad_gubernamental_oficial
B598BEAE_1,E2EEE4C1,mencion_entidad_gubernamental_oficial
B598BEAE_1,E2EEE4C1,mencion_entidad_gubernamental_oficial
B598BEAE_1,E2EEE4C1,mencion_entidad_gubernamental_oficial
B598BEAE_2,B14717A3,mencion_entidad_gubernamental_oficial
B598BEAE_2,6EF1024A,mencion_entidad_gubernamental_oficial
B598BEAE_2,E2EEE4C1,mencion_entidad_gubernamental_oficial
B598BEAE_2,6EF1024A,mencion_entidad_gubernamental_oficial
B598BEAE_2,E2EEE4C1,mencion_entidad_gubernamental_oficial
B598BEAE_5,64F07C5C,mencion_entidad_gubernamental_oficial
B598BEAE_7,E2EEE4C1,mencion_entidad_gubernamental_oficial
B598BEAE_13,FBE3F640,mencion_entidad_gubernamental_oficial
B598BEAE_14,FBE3F640,mencion_entidad_gubernamental_oficial
B598BEAE_17,FBE3F640,mencion_entidad_gubernamental_oficial
B598BEAE_20,FBE3F640,mencion_entidad_gubernamental_oficial
B598BEAE_20,FBE3F640,mencion_entidad_gubernamental_oficial
B598BEAE_20,14C01911,mencion_entidad_gubernamental_oficial
B598BEAE_22,FBE3F640,mencion_entidad_gubernamental_oficial
B598BEAE_23,FBE3F640,mencion_entidad_gubernamental_oficial
B598BEAE_36,FBE3F640,mencion_entidad_gubernamental_oficial
B598BEAE_49,E2EEE4C1,mencion_entidad_gubernamental_oficial
B598BEAE_50,B14717A3,mencion_entidad_gubernamental_oficial
B598BEAE_58,FBE3F640,mencion_entidad_gubernamental_oficial
B598BEAE_63,E2EEE4C1,mencion_entidad_gubernamental_oficial
B598BEAE_65,FBE3F640,mencion_entidad_gubernamental_oficial
B598BEAE_69,FBE3F640,mencion_entidad_gubernamental_oficial
AAC60D93_8,E9502532,mencion_entidad_gubernamental_oficial
